,frame_idx,x1,y1,x2,y2,cx,cy,confidence,nearest_to_ball,dist_to_ball
41903,132605,732,546,833,782,782,664,0.6971016,False,239.75404063331237
41904,132605,1624,397,1691,625,1657,511,0.62579864,False,1126.4954505012438
41905,132605,1156,321,1220,543,1188,432,0.5937481,False,703.5865263064665
41906,132605,1750,360,1826,579,1788,469,0.5909558,False,1263.3214159508261
41907,132605,1228,231,1336,417,1282,324,0.51131004,False,836.8763349503915
41908,132610,413,611,587,869,500,740,0.84322184,True,140.46351839534705
41909,132610,1084,634,1181,881,1132,757,0.81004804,False,530.1895887321817
41910,132610,444,408,530,637,487,522,0.80606234,False,331.48303123991127
41911,132610,737,561,893,788,815,674,0.7969889,False,260.6012279326404
41912,132610,182,305,305,504,243,404,0.7841917,False,561.0926839658489
41913,132610,700,411,785,644,742,527,0.75361365,False,332.62741919450957
41914,132610,1551,400,1621,609,1586,504,0.6963915,False,1032.1676220459542
41915,132610,1667,336,1739,543,1703,439,0.6411227,False,1163.9931271274759
41916,132610,1076,324,1149,543,1112,433,0.620255,False,642.9844477123844
41917,132610,1276,294,1326,476,1301,385,0.6184787,False,824.9557563893957
41918,132611,420,615,581,872,500,743,0.83418983,True,128.14054783713078
41919,132611,726,561,900,788,813,674,0.8208363,False,250.4595775769016
41920,132611,182,304,296,504,239,404,0.81361216,False,551.0081669086221
41921,132611,702,408,781,644,741,526,0.79312146,False,318.97648816174524
41922,132611,454,404,522,636,488,520,0.7882088,False,317.7247236209357
41923,132611,1090,632,1175,862,1132,747,0.78621733,False,530.3772242470448
41924,132611,1067,328,1134,543,1100,435,0.69945496,False,623.2463397405555
41925,132611,1642,334,1721,542,1681,438,0.69099593,False,1139.1900631589094
41926,132611,1542,396,1608,607,1575,501,0.6362232,False,1018.6054191884117
41927,132611,1263,290,1317,474,1290,382,0.6186477,False,809.5338164647602
41928,132613,716,564,889,789,802,676,0.82451475,False,225.24875138388668
41929,132613,444,618,577,875,510,746,0.78969055,True,104.38869670610895
41930,132613,446,396,526,637,486,516,0.7868108,False,296.37982387470305
41931,132613,1077,631,1163,870,1120,750,0.7637328,False,515.3299913647564
41932,132613,698,403,768,641,733,522,0.7624287,False,293.86051112730337
41933,132613,1032,320,1108,544,1070,432,0.7274248,False,584.2268395067108
41934,132613,189,304,278,505,233,404,0.68528014,False,534.6194908530739
41935,132613,1515,389,1584,606,1549,497,0.68440306,False,986.5845123454959
41936,132613,1611,335,1686,541,1648,438,0.6741079,False,1098.8926244178729
41937,132613,1239,291,1293,475,1266,383,0.5523828,False,773.8320231161282
41938,132619,474,607,616,874,545,740,0.84489596,True,68.18357573492314
41939,132619,172,296,275,506,223,401,0.79661596,False,513.4744394806814
41940,132619,660,409,738,634,699,521,0.77955633,False,230.63390904201404
41941,132619,746,565,875,784,810,674,0.762945,False,206.22802913280242
41942,132619,962,329,1059,546,1010,437,0.7588408,False,496.400040290087
41943,132619,421,400,529,622,475,511,0.70632714,False,263.09694030908076
41944,132619,1027,642,1174,882,1100,762,0.67817616,False,487.74788569505864
41945,132619,1460,386,1524,604,1492,495,0.62416166,False,911.1756142478793
41946,132619,1185,295,1244,474,1214,384,0.5854662,False,695.9899424560674
41947,132619,1524,314,1593,536,1558,425,0.56802714,False,994.5476358626569
41948,132620,476,606,627,865,551,735,0.834785,True,64.28063471995279
41949,132620,754,565,874,782,814,673,0.80234665,False,206.72929158684795
41950,132620,164,296,286,508,225,402,0.80068994,False,508.94891688655747
41951,132620,650,410,741,635,695,522,0.7624844,False,221.92115717073935
41952,132620,957,323,1050,547,1003,435,0.7623096,False,486.805916151396
41953,132620,418,402,522,625,470,513,0.7604506,False,260.155722597063
41954,132620,1024,642,1162,880,1093,761,0.7053456,False,479.0699322645912
41955,132620,1167,295,1233,472,1200,383,0.58211714,False,679.6624162038092
41956,132620,1452,389,1514,606,1483,497,0.5730273,False,898.4698102885817
41957,132620,1506,317,1578,532,1542,424,0.54880667,False,975.886263864801
41958,132620,1706,282,1769,476,1737,379,0.5236085,False,1175.3229343461312
41959,132621,480,608,645,859,562,733,0.833754,True,58.69412236331676
41960,132621,157,299,293,508,225,403,0.81449604,False,508.9852650126524
41961,132621,638,411,767,634,702,522,0.7936466,False,218.00917411888886
41962,132621,414,401,510,626,462,513,0.7825167,False,263.60007587252323
41963,132621,756,565,873,782,814,673,0.77867675,False,200.59162494979694
41964,132621,1025,641,1169,881,1097,761,0.71866816,False,478.43285840335005
41965,132621,947,328,1033,548,990,438,0.7033415,False,467.64944135538104
41966,132621,1437,391,1504,605,1470,498,0.60451657,False,879.5316935733471
41967,132621,1158,284,1221,470,1189,377,0.56558895,False,666.460801547998
41968,132621,1493,311,1567,529,1530,420,0.5598131,False,959.4352505510728
41969,132622,489,611,653,860,571,735,0.82630223,True,58.240879114244144
41970,132622,760,565,877,782,818,673,0.8202891,False,196.46119209655632
41971,132622,627,412,767,634,697,523,0.81507576,False,208.12496246245908
41972,132622,414,399,501,624,457,511,0.79968137,False,268.63357943488745
41973,132622,151,300,286,505,218,402,0.7679771,False,517.4649746601214
41974,132622,1022,640,1160,883,1091,761,0.76511973,False,465.89698432164164
41975,132622,937,328,1024,547,980,437,0.7071636,False,451.8108011103763
41976,132622,1677,283,1748,476,1712,379,0.6057097,False,1137.02462594264
41977,132622,1473,313,1554,520,1513,416,0.56272143,False,936.3786627214441
41978,132622,1146,284,1216,463,1181,373,0.5380851,False,653.1707280642635
41979,132622,1424,394,1494,605,1459,499,0.5308953,False,860.5951429098354
41980,132623,764,567,893,782,828,674,0.82781315,False,200.44949488586894
41981,132623,620,412,767,634,693,523,0.8209613,False,202.41047403728888
41982,132623,1020,638,1153,885,1086,761,0.79523563,False,456.2247253273325
41983,132623,436,397,500,623,468,510,0.78209233,False,263.30970358116315
41984,132623,506,613,643,859,574,736,0.7647373,True,61.35144660071187
41985,132623,150,302,275,504,212,403,0.7371106,False,523.802443675094
41986,132623,933,334,1012,547,972,440,0.7068731,False,437.92236754931804
41987,132623,1118,293,1201,463,1159,378,0.5280971,False,626.0774712445736
41988,132623,1462,329,1538,517,1500,423,0.51034504,False,916.1184421241611
41989,132623,1421,394,1483,607,1452,500,0.5047924,False,847.971697640906
41990,132624,435,393,504,622,469,507,0.80303055,False,265.04527915056326
41991,132624,766,569,908,782,837,675,0.7968582,False,203.39370688396434
41992,132624,1025,636,1142,884,1083,760,0.79556805,False,448.5755231842237
41993,132624,619,412,758,634,688,523,0.78428316,False,195.76005721290542
41994,132624,526,611,638,862,582,736,0.7664177,True,60.00833275470999
41995,132624,151,303,264,504,207,403,0.75499576,False,529.5101509886283
41996,132624,930,327,994,547,962,437,0.67830557,False,425.73465914816
41997,132624,1139,278,1195,461,1167,369,0.57040894,False,631.3073736303102
41998,132624,1663,285,1719,479,1691,382,0.50606114,False,1104.4528056915788
41999,132626,772,571,925,781,848,676,0.83761895,False,206.49455198624491
42000,132626,433,389,513,623,473,506,0.83279705,False,264.66015944981217
42001,132626,630,410,750,633,690,521,0.82512444,False,192.57466084612483
42002,132626,1032,633,1136,882,1084,757,0.8070747,False,442.7200018070112
42003,132626,157,303,257,505,207,404,0.7609784,False,532.3391775926322
42004,132626,549,608,646,862,597,735,0.7534162,True,54.20332093147061
42005,132626,921,328,984,547,952,437,0.72681296,False,410.2499238269277
42006,132626,1404,337,1506,602,1455,469,0.5617833,False,845.4832937438799
42007,132626,1109,273,1188,460,1148,366,0.5571596,False,609.0812753647907
42008,132626,1649,286,1715,479,1682,382,0.55097747,False,1087.9889705323303
42009,132627,771,570,935,781,853,675,0.8673767,False,203.37649815059754
42010,132627,1043,631,1135,884,1089,757,0.8180571,False,439.9659077701362
42011,132627,636,409,739,632,687,520,0.8144778,False,189.2643653728826
42012,132627,427,386,515,622,471,504,0.8090469,False,271.22868579853423
42013,132627,572,604,649,863,610,733,0.7826301,True,49.92995093127971
42014,132627,161,300,250,505,205,402,0.7623652,False,540.5783939448561
42015,132627,907,327,972,547,939,437,0.6910399,False,393.35734389992007
42016,132627,1632,283,1705,479,1668,381,0.61798906,False,1066.7150509859698
42017,132627,1105,276,1178,459,1141,367,0.5900803,False,595.0142855427927
42018,132628,766,570,938,781,852,675,0.8486656,False,195.1665955024066
42019,132628,646,408,730,631,688,519,0.8209795,False,187.2591786802452
42020,132628,421,385,510,619,465,502,0.8034494,False,280.07141946296485
42021,132628,1037,628,1134,884,1085,756,0.7953641,False,429.1619740843776
42022,132628,576,601,664,863,620,732,0.7413076,True,48.010415536631214
42023,132628,166,300,244,505,205,402,0.74129295,False,545.2705750359173
42024,132628,890,330,963,547,926,438,0.69691026,False,376.88857769903296
42025,132628,1390,392,1469,604,1429,498,0.6264619,False,797.0796697946824
42026,132628,1631,285,1688,478,1659,381,0.5811414,False,1050.8705914621457
42027,132628,1103,278,1169,461,1136,369,0.57785517,False,582.8842080550819
42028,132631,397,387,511,622,454,504,0.8449092,False,304.4749579193665
42029,132631,765,572,919,778,842,675,0.83918893,False,157.00318468107582
42030,132631,578,599,719,851,648,725,0.8351898,True,46.32493928760188
42031,132631,1027,629,1136,882,1081,755,0.82856536,False,397.8203111958966
42032,132631,642,406,709,634,675,520,0.7829322,False,180.3995565404749
42033,132631,169,298,244,506,206,402,0.75336707,False,565.8312469279158
42034,132631,877,330,940,548,908,439,0.67925626,False,341.9970760108922
42035,132631,1604,285,1668,478,1636,381,0.5952659,False,1001.1803034418925
42036,132631,1094,273,1145,454,1119,363,0.5652035,False,547.8987132673337
42037,132631,1374,394,1435,615,1404,504,0.56503624,False,743.3068007222859
42038,132631,1352,294,1417,478,1384,386,0.5575781,False,764.4638644174098
42039,132632,394,389,504,625,449,507,0.8435429,False,313.4613213779333
42040,132632,1023,629,1137,883,1080,756,0.8422637,False,388.0618507403169
42041,132632,776,572,909,778,842,675,0.83062583,False,148.12494725737457
42042,132632,595,601,725,851,660,726,0.8116548,True,44.40720662234904
42043,132632,639,407,720,632,679,519,0.80483574,False,181.79658962697843
42044,132632,159,298,251,507,205,402,0.76479626,False,574.3561612797412
42045,132632,1588,286,1662,481,1625,383,0.61823475,False,981.5956397621171
42046,132632,1336,292,1402,487,1369,389,0.596079,False,741.3838412050804
42047,132632,1080,271,1137,458,1108,364,0.57734215,False,531.6389752454197
42048,132632,857,331,931,549,894,440,0.5471582,False,326.8088126106761
42049,132633,1020,627,1137,881,1078,754,0.8361734,False,377.73668077114246
42050,132633,792,571,906,778,849,674,0.8197874,False,147.49237268414933
42051,132633,391,389,492,621,441,505,0.81497574,False,328.0015243867016
42052,132633,610,604,719,857,664,730,0.78760344,True,49.4064773081425
42053,132633,151,299,263,507,207,403,0.77454984,False,579.493744573658
42054,132633,636,408,727,619,681,513,0.7744717,False,189.40168953839878
42055,132633,1583,285,1647,482,1615,383,0.67080015,False,964.90673124401
42056,132633,1070,279,1128,458,1099,368,0.6511729,False,516.6372034609974
42057,132633,1323,286,1383,485,1353,385,0.564636,False,721.8427806662611
42058,132633,1359,394,1427,617,1393,505,0.5482304,False,716.335815103503
42059,132639,399,378,466,608,432,493,0.82951605,False,374.08555171243916
42060,132639,1006,628,1130,884,1068,756,0.82092357,False,335.035818980598
42061,132639,807,567,942,764,874,665,0.7987687,False,145.46477236774544
42062,132639,612,409,715,634,663,521,0.77540237,False,203.54115063052976
42063,132639,650,608,743,831,696,719,0.76381195,True,40.792156108742276
42064,132639,139,304,250,509,194,406,0.7487631,False,621.9236287519553
42065,132639,827,332,882,549,854,440,0.65967673,False,295.5757094214611
42066,132639,1332,406,1411,626,1371,516,0.6443578,False,664.2665127793211
42067,132639,1543,288,1623,480,1583,384,0.6336285,False,907.9306140889843
42068,132639,1263,304,1318,478,1290,391,0.54127705,False,639.7780865268832
42069,132639,1037,273,1099,442,1068,357,0.5277776,False,485.3246336216615
42070,132657,664,576,757,779,710,677,0.82629335,True,69.77105417004964
42071,132657,376,375,454,594,415,484,0.80524975,False,283.21370023358685
42072,132657,580,415,685,626,632,520,0.76064837,False,126.01983970788092
42073,132657,744,337,829,553,786,445,0.75565076,False,242.98971171636055
42074,132657,1027,630,1145,846,1086,738,0.7357676,False,447.764447003109
42075,132657,1263,427,1372,651,1317,539,0.71769387,False,677.3455543516912
42076,132657,752,578,909,784,830,681,0.7082068,False,185.52627846210896
42077,132657,1468,303,1549,501,1508,402,0.6703911,False,893.6716399215094
42078,132657,175,317,262,518,218,417,0.6536416,False,486.70730423941654
42079,132657,984,267,1051,455,1017,361,0.5835074,False,465.63612402819433
42080,132657,62,255,179,457,120,356,0.5732852,False,601.9177684700793
42081,132659,374,377,456,595,415,486,0.81240815,False,278.4600509947522
42082,132659,662,577,751,783,706,680,0.7828559,True,71.28113354878694
42083,132659,583,415,685,626,634,520,0.7808839,False,120.70211265756701
42084,132659,1030,629,1145,842,1087,735,0.75755686,False,450.1388674620311
42085,132659,742,336,830,553,786,444,0.75743705,False,240.28524715429367
42086,132659,741,568,891,782,816,675,0.7568502,False,172.58621034138272
42087,132659,1253,425,1363,649,1308,537,0.7172897,False,668.9768306899724
42088,132659,1467,303,1543,502,1505,402,0.6503329,False,890.3976639681845
42089,132659,184,366,261,519,222,442,0.62778586,False,468.859253934483
42090,132659,985,271,1044,453,1014,362,0.55938375,False,460.4052562688658
42091,132660,372,380,452,595,412,487,0.8069923,False,279.1003403795846
42092,132660,582,415,685,627,633,521,0.79052776,False,115.97413504743201
42093,132660,664,577,752,782,708,679,0.78374255,True,73.81734213584231
42094,132660,1031,629,1144,839,1087,734,0.7706501,False,449.8055135277913
42095,132660,742,337,831,553,786,445,0.7500533,False,235.63743335896356
42096,132660,1249,424,1347,644,1298,534,0.73014784,False,657.954405715168
42097,132660,745,564,877,772,811,668,0.71210605,False,166.1114083980989
42098,132660,193,312,253,520,223,416,0.7059261,False,478.56556499606194
42099,132660,1466,307,1541,503,1503,405,0.6969388,False,885.6556893059515
42100,132660,86,277,174,458,130,367,0.53351414,False,583.6822765854724
42101,132660,993,281,1045,450,1019,365,0.5181583,False,459.436611514581
42102,132663,367,377,444,597,405,487,0.8253629,False,289.882734911895
42103,132663,593,417,691,631,642,524,0.7993788,False,100.80674580602232
42104,132663,683,562,761,781,722,671,0.78620857,True,77.62087348130012
42105,132663,1035,628,1146,854,1090,741,0.75860906,False,444.9325791622816
42106,132663,194,318,263,525,228,421,0.7479456,False,477.8001674340435
42107,132663,742,339,841,553,791,446,0.7195057,False,219.61101975993827
42108,132663,747,555,844,767,795,661,0.7163064,False,139.2838827718412
42109,132663,1222,431,1299,654,1260,542,0.71102685,False,604.4518177654858
42110,132663,1455,309,1528,505,1491,407,0.649703,False,857.6456144585594
42111,132663,125,275,178,461,151,368,0.5464009,False,570.1973342624464
42112,132663,1000,279,1048,456,1024,367,0.5137305,False,444.190274544592
42113,132664,592,420,690,633,641,526,0.7954004,False,100.2845950283492
42114,132664,366,377,439,598,402,487,0.78862363,False,300.08165555395084
42115,132664,1035,629,1147,850,1091,739,0.7552729,False,436.95537529592195
42116,132664,685,554,768,779,726,666,0.7480794,True,71.21797525905943
42117,132664,745,340,841,555,793,447,0.71377856,False,213.90184664934523
42118,132664,189,324,274,527,231,425,0.70253956,False,481.17564360636544
42119,132664,741,553,852,769,796,661,0.6886129,False,131.89768762188365
42120,132664,1215,434,1292,654,1253,544,0.6674849,False,588.1946956578238
42121,132664,1460,308,1527,508,1493,408,0.60209084,False,850.3675675847475
42122,132664,122,274,191,462,156,368,0.571651,False,573.3341085266077
42123,132664,999,270,1051,456,1025,363,0.55413496,False,439.4382778047447
42124,132665,593,422,695,635,644,528,0.7786136,False,102.69371937952194
42125,132665,364,378,435,599,399,488,0.7712009,False,314.45349417680194
42126,132665,685,548,777,769,731,658,0.7664616,True,59.405386961116584
42127,132665,1035,629,1146,859,1090,744,0.76179564,False,424.6056994436132
42128,132665,739,552,862,775,800,663,0.75755906,False,123.64869590901475
42129,132665,187,326,288,529,237,427,0.70166224,False,487.16732238523554
42130,132665,1207,440,1294,656,1250,548,0.69177103,False,571.938807915672
42131,132665,752,341,837,556,794,448,0.65556055,False,207.23416706711276
42132,132665,1458,305,1530,509,1494,407,0.64928865,False,839.2717080898176
42133,132665,1002,267,1074,457,1038,362,0.5921642,False,440.6200177023282
42134,132665,122,273,205,464,163,368,0.5531576,False,579.1588728492382
42135,132666,591,424,701,635,646,529,0.8309402,False,110.01818031580054
42136,132666,733,550,870,775,801,662,0.7985329,False,110.67971810589327
42137,132666,361,376,434,601,397,488,0.7827393,False,329.73019273339224
42138,132666,1035,631,1148,865,1091,748,0.76399183,False,413.1174167231394
42139,132666,1195,445,1294,662,1244,553,0.73861206,False,552.9737787635142
42140,132666,679,545,777,750,728,647,0.73109096,True,37.73592452822641
42141,132666,752,344,841,559,796,451,0.72562724,False,202.4252948620799
42142,132666,185,322,298,531,241,426,0.7063669,False,497.4193401949707
42143,132666,1457,308,1528,510,1492,409,0.6576944,False,825.3120621922352
42144,132666,1002,276,1063,454,1032,365,0.55131894,False,426.07511074926686
42145,132682,728,358,870,573,799,465,0.8021722,False,220.7192787229969
42146,132682,620,431,737,650,678,540,0.79293317,False,114.21471008587291
42147,132682,1029,652,1140,902,1084,777,0.7574012,False,417.5284421449633
42148,132682,689,560,806,719,747,639,0.72160226,True,63.788713735268246
42149,132682,822,522,952,722,887,622,0.71518385,False,204.51894777746145
42150,132682,318,386,380,619,349,502,0.68894434,False,368.7817782917155
42151,132682,1448,315,1529,528,1488,421,0.6189482,False,836.120804668799
42152,132682,1083,450,1179,646,1131,548,0.6058069,False,458.42338509286367
42153,132682,1029,311,1092,455,1060,383,0.5186443,False,462.6726704701716
42154,132694,738,357,877,572,807,464,0.85817164,False,270.5642252774746
42155,132694,1038,661,1152,914,1095,787,0.8317043,False,416.9436412754127
42156,132694,276,395,378,626,327,510,0.77455866,False,409.0195594345092
42157,132694,627,434,765,652,696,543,0.7453828,False,163.3064603743526
42158,132694,869,525,1030,706,949,615,0.73634124,False,278.29840100151495
42159,132694,1459,317,1537,519,1498,418,0.7018673,False,861.5613733217152
42160,132694,605,538,734,725,669,631,0.682237,True,76.90253571892151
42161,132694,1204,302,1282,483,1243,392,0.59310544,False,639.4098841901023
42162,132694,1058,460,1153,651,1105,555,0.5814273,False,445.3784907244624
42163,132694,1652,816,1747,958,1699,887,0.55408007,False,1029.0432449610657
42164,132694,1409,833,1537,958,1473,895,0.51428133,False,809.3763030877541
42165,132778,722,496,839,770,780,633,0.84808666,False,721.5053707353812
42166,132778,1056,338,1166,539,1111,438,0.79599977,True,405.9605892201853
42167,132778,356,574,478,851,417,712,0.7651765,False,1025.0170730285422
42168,132778,818,391,923,598,870,494,0.7286655,False,556.0188845713785
42169,132778,1044,670,1143,947,1093,808,0.71029854,False,774.227356788689
42170,132778,111,343,201,568,156,455,0.6983185,False,1115.100892296298
42171,132778,411,548,522,770,466,659,0.68620706,False,953.3026801598745
42172,132778,308,406,404,615,356,510,0.5542199,False,958.18839483684
42173,132778,1449,283,1510,481,1479,382,0.5231226,False,447.11072454147194
42174,132778,1239,877,1334,961,1286,919,0.51928365,False,884.1187703018187
42175,132778,1105,873,1203,961,1154,917,0.5123014,False,877.7801547084555
42176,132778,1708,836,1803,958,1755,897,0.5057262,False,1025.936157857788
42177,132780,738,495,839,771,788,633,0.8612458,False,721.5517999423188
42178,132780,353,573,474,852,413,712,0.8045428,False,1037.2275545896377
42179,132780,1058,340,1163,543,1110,441,0.7768761,True,406.2474615305307
42180,132780,100,338,198,566,149,452,0.761323,False,1134.7356520353098
42181,132780,397,551,516,772,456,661,0.7492752,False,971.5991972001624
42182,132780,832,391,933,598,882,494,0.68593025,False,553.8393268810007
42183,132780,1045,668,1143,949,1094,808,0.662341,False,769.6401756665254
42184,132780,301,406,389,616,345,511,0.5973119,False,980.7099469262051
42185,132780,782,254,854,457,818,355,0.5965933,False,497.73989191142795
42186,132780,1449,285,1509,482,1479,383,0.56747866,False,431.0406013358834
42187,132780,1238,878,1334,961,1286,919,0.53194577,False,875.3930545760572
42188,132780,1105,875,1202,961,1153,918,0.5231513,False,872.7983730507293
42189,132780,1707,837,1805,958,1756,897,0.5036078,False,1010.796220808131
42190,132784,754,495,855,773,804,634,0.8370184,False,715.5221869376239
42191,132784,846,392,984,602,915,497,0.72857463,False,539.4163512538344
42192,132784,338,584,444,861,391,722,0.72835183,False,1084.5021899470744
42193,132784,1068,339,1169,545,1118,442,0.7158276,False,379.38898244414
42194,132784,1044,646,1151,956,1097,801,0.6837656,False,725.9269935744228
42195,132784,64,338,192,570,128,454,0.6749708,False,1203.842182347836
42196,132784,1263,421,1399,675,1331,548,0.6658691,False,453.1103618325231
42197,132784,342,560,498,780,420,670,0.6102459,False,1031.187664782701
42198,132784,771,264,847,463,809,363,0.5971449,False,538.6891496958149
42199,132784,264,385,339,615,301,500,0.5568704,False,1056.4719589274482
42200,132784,1447,287,1511,485,1479,386,0.54078346,True,351.20506830055854
42201,132784,1242,884,1335,961,1288,922,0.53106093,False,824.0606773775825
42202,132784,1711,843,1808,958,1759,900,0.5088317,False,935.1818005072597
42203,132784,1483,861,1587,958,1535,909,0.50355655,False,850.7467308194607
42204,132784,1109,881,1200,963,1154,922,0.5015255,False,833.2778648206131
42205,132785,758,496,854,775,806,635,0.8378631,False,715.2656849031694
42206,132785,63,340,191,571,127,455,0.70818794,False,1217.0406731083394
42207,132785,1040,640,1153,959,1096,799,0.70665175,False,714.2807571256558
42208,132785,1070,339,1166,545,1118,442,0.6912816,False,373.5906851087163
42209,132785,863,383,993,605,928,494,0.6717191,False,529.0085065478626
42210,132785,334,614,426,865,380,739,0.66234785,False,1108.6482760551246
42211,132785,768,266,847,464,807,365,0.64576256,False,549.224908393638
42212,132785,258,389,329,617,293,503,0.60120094,False,1075.222767616088
42213,132785,1446,287,1511,485,1478,386,0.55331886,True,328.6609194899813
42214,132785,1245,885,1335,962,1290,923,0.5117851,False,810.0154319517623
42215,132785,953,199,1026,399,989,299,0.5058862,False,358.0949594730426
42216,132785,1110,883,1201,963,1155,923,0.50086534,False,822.0097323024831
42217,132786,760,498,861,775,810,636,0.83435845,False,713.4710926169329
42218,132786,858,378,1004,612,931,495,0.8000308,False,528.3795983949418
42219,132786,1082,336,1170,544,1126,440,0.71848994,True,361.69738732813653
42220,132786,60,341,190,572,125,456,0.6926144,False,1232.6175400342152
42221,132786,317,563,416,864,366,713,0.6750823,False,1112.3974110002234
42222,132786,1041,639,1153,959,1097,799,0.6591601,False,702.3624420482632
42223,132786,249,396,322,625,285,510,0.6382657,False,1096.5774026488052
42224,132786,765,268,849,465,807,366,0.6284517,False,558.8148172695495
42225,132786,1296,404,1396,670,1346,537,0.5335644,False,407.25913126656843
42226,132786,1246,444,1313,676,1279,560,0.53066915,False,430.42537099943354
42227,132786,1245,886,1335,961,1290,923,0.51238185,False,792.3635529225205
42228,132802,814,483,948,755,881,619,0.88400716,False,572.5120086076797
42229,132802,219,601,338,900,278,750,0.7567475,False,1187.0720281431957
42230,132802,88,581,246,851,167,716,0.6942732,False,1286.1216894213394
42231,132802,701,269,794,470,747,369,0.6666638,False,675.4095054113467
42232,132802,1053,624,1174,960,1113,792,0.62601656,False,477.7080698501963
42233,132802,1053,402,1153,628,1103,515,0.5932378,False,329.2567387313432
42234,132802,1252,432,1355,663,1303,547,0.5814849,True,168.31518053936787
42235,132802,1166,451,1272,671,1219,561,0.57371527,False,242.12806528777287
42236,132802,1112,334,1194,520,1153,427,0.564957,False,267.00187265260894
42237,132802,265,262,357,485,311,373,0.5320042,False,1110.2657339574162
42238,132803,814,483,948,754,881,618,0.89617866,False,563.1074497820109
42239,132803,212,600,323,900,267,750,0.7788576,False,1190.1403278605426
42240,132803,695,271,793,472,744,371,0.6838639,False,681.1989430408711
42241,132803,72,587,213,854,142,720,0.6671966,False,1305.1854274393352
42242,132803,1053,407,1174,629,1113,518,0.63661,False,313.39751115795417
42243,132803,1241,431,1352,662,1296,546,0.63338417,True,153.8083222715858
42244,132803,1052,673,1174,960,1113,816,0.57733864,False,473.88817246266024
42245,132803,1172,446,1262,670,1217,558,0.55946964,False,227.63567382991621
42246,132803,264,261,357,485,310,373,0.5589366,False,1113.0247077221602
42247,132803,1109,335,1193,498,1151,416,0.5413056,False,271.8124353299532
42248,132804,815,484,949,754,882,619,0.8921428,False,553.9539692068286
42249,132804,205,601,310,900,257,750,0.7924486,False,1192.2805877812486
42250,132804,693,272,793,473,743,372,0.6883611,False,685.052552728621
42251,132804,55,590,172,855,113,722,0.68173873,False,1327.6885930066583
42252,132804,1052,663,1173,960,1112,811,0.62299246,False,449.2582776087715
42253,132804,1248,429,1351,661,1299,545,0.6159995,False,135.07035203922436
42254,132804,262,258,358,485,310,371,0.58388376,False,1114.6411978749036
42255,132804,1731,845,1826,961,1778,903,0.5335731,False,552.5223977360556
42256,132804,1053,390,1181,631,1117,510,0.51291347,False,303.20455141702604
42257,132804,1447,280,1523,486,1485,383,0.5039768,True,119.81652640600127
42258,132805,819,484,950,754,884,619,0.8920429,False,545.7920849554342
42259,132805,201,603,295,900,248,751,0.80842584,False,1195.34137383427
42260,132805,34,591,147,858,90,724,0.66680574,False,1345.9606234953533
42261,132805,695,272,793,475,744,373,0.66374236,False,688.9622631175092
42262,132805,1053,677,1173,960,1113,818,0.63470846,False,433.45703362617155
42263,132805,261,260,358,485,309,372,0.5758092,False,1118.6692987652784
42264,132805,1244,425,1354,647,1299,536,0.56835485,True,122.57650672131263
42265,132805,1732,842,1827,961,1779,901,0.55618787,False,530.7541803886239
42266,132806,826,484,950,754,888,619,0.8964976,False,538.5331930345612
42267,132806,196,606,291,899,243,752,0.8247148,False,1196.5717696820363
42268,132806,694,273,793,476,743,374,0.7021825,False,698.5041159506507
42269,132806,1054,637,1174,960,1114,798,0.64877445,False,399.73115965608685
42270,132806,16,590,126,859,71,724,0.61265326,False,1362.2129055327584
42271,132806,1242,422,1353,647,1297,534,0.6035847,True,124.25779653607253
42272,132806,1733,841,1827,961,1780,901,0.57982504,False,507.70266889194113
42273,132806,260,237,358,485,309,361,0.5433131,False,1126.6343683733423
42274,132806,1495,871,1602,959,1548,915,0.50873345,False,394.0279177926356
42275,132806,1453,268,1522,486,1487,377,0.50316364,False,177.71043863543863
42276,132806,1052,391,1195,629,1123,510,0.50099325,False,299.7131962393381
42277,132814,891,483,971,753,931,618,0.8597312,False,477.557326401763
42278,132814,108,619,276,910,192,764,0.8289266,False,1230.8371135125883
42279,132814,1059,639,1161,958,1110,798,0.7344594,False,396.23225512317896
42280,132814,1252,410,1385,651,1318,530,0.7276538,True,82.02438661763951
42281,132814,662,286,745,476,703,381,0.6852231,False,712.3327873964528
42282,132814,1447,282,1519,485,1483,383,0.65330046,False,167.0748335327616
42283,132814,1153,447,1247,678,1200,562,0.64687735,False,202.86941612771503
42284,132814,1119,334,1202,555,1160,444,0.6278582,False,254.27544120500508
42285,132814,246,266,357,486,301,376,0.6078326,False,1109.4615811284318
42286,132814,1495,869,1605,960,1550,914,0.52083856,False,414.12075533592855
42287,132815,894,484,976,753,935,618,0.8658218,False,473.78159525249606
42288,132815,104,620,276,913,190,766,0.8270461,False,1233.2307164517108
42289,132815,1057,637,1155,959,1106,798,0.7334312,False,407.31560245097415
42290,132815,1258,415,1388,651,1323,533,0.70714444,True,76.6550715869472
42291,132815,1119,333,1203,555,1161,444,0.65430033,False,245.88005205790893
42292,132815,1449,282,1520,485,1484,383,0.65276426,False,156.42570121306792
42293,132815,1156,447,1240,682,1198,564,0.62308776,False,205.43125370790102
42294,132815,246,290,358,485,302,387,0.5876281,False,1102.2254760256633
42295,132815,659,273,734,477,696,375,0.54991764,False,714.4543372392668
42296,132815,1495,869,1605,959,1550,914,0.5274773,False,429.19692449969864
