,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name,cx,cy,area,dx,dy,d_area,magnitude,bucket,cluster
48,1480,881.84247,689.46027,911.27936,721.13495,0.8091577,37,sports ball,896.560915,705.2976100000001,932.4040709451974,-0.6153849999999466,22.046210000000087,101.36343598519466,22.054797075972584,2,
49,1481,880.97705,712.2053,909.7994,741.79474,0.7320389,37,sports ball,895.3882249999999,727.00002,852.8371959840032,-1.1726900000001024,21.702409999999873,-79.56687496119423,21.734070066239198,2,
50,1482,873.4068,724.296,904.85834,758.5965,0.569098,37,sports ball,889.13257,741.44625,1078.8035477699989,-6.255654999999933,14.446230000000014,225.9663517859957,15.742515068816818,2,
51,1484,838.93225,683.58655,869.1914,712.329,0.803253,37,sports ball,854.061825,697.957775,869.7221059175015,-35.07074499999999,-43.488474999999994,-209.0814418524974,55.867742147688844,3,
52,1485,820.6322,664.0331,852.5546,695.48315,0.60316783,37,sports ball,836.5934,679.7581250000001,1003.9610761200023,-17.468425000000025,-18.199649999999906,134.2389702025008,25.2264371662572,3,
53,1486,802.6916,648.3388,830.9532,677.65533,0.6054454,37,sports ball,816.8224,662.997065,828.5320442480029,-19.770999999999958,-16.761060000000043,-175.42903187199943,25.919598247727528,3,
54,1487,780.97644,632.8683,812.453,661.9644,0.5057648,37,sports ball,796.7147199999999,647.41635,915.8451374159979,-20.107680000000073,-15.580715000000055,87.31309316799502,25.437717564546347,3,
55,1504,547.8725,615.61865,581.7842,646.58813,0.7360416,37,sports ball,564.82835,631.10339,1050.2277149160027,-231.88636999999994,-16.312959999999975,134.3825775000048,232.45946153198082,4,
56,1505,544.4921,627.4728,575.5187,658.0387,0.5806537,37,sports ball,560.0054,642.75575,948.3559529399956,-4.822949999999992,11.652360000000044,-101.87176197600706,12.611040411960504,1,
57,1509,519.5787,730.1157,551.2794,761.9237,0.73252594,37,sports ball,535.42905,746.0197000000001,1008.3358656000029,-24.576350000000048,103.26395000000002,59.979912660007244,106.14819993257072,4,
58,1539,462.59042,766.1893,498.50677,804.1798,0.5989471,37,sports ball,480.548595,785.18455,1364.4800946750008,-54.880454999999984,39.16484999999989,356.14422907499795,67.42217599966285,3,
59,1545,495.54236,736.3014,529.3236,765.2031,0.7091514,37,sports ball,512.43298,750.75225,976.3352641080025,31.884385000000066,-34.43229999999994,-388.1448305669983,46.92757494393062,3,
60,1546,497.905,715.5666,536.24677,753.66455,0.5130016,37,sports ball,517.075885,734.615575,1460.7428363714987,4.642904999999928,-16.13667499999997,484.40757226349615,16.791332493124195,2,
61,1554,1494.75,536.6391,1519.4974,559.2665,0.78856593,37,sports ball,1507.1237,547.9528,559.9693187599985,990.0478150000001,-186.662775,-900.7735176115002,1007.4907779017012,4,
62,1563,693.93646,809.63776,730.0776,846.31396,0.6498624,37,sports ball,712.00703,827.97586,1325.519678867998,-795.1166700000001,280.02306,765.5503601079995,842.9848355953105,4,
63,1567,713.48157,756.7157,746.885,785.1441,0.5847593,37,sports ball,730.1832850000001,770.9299,949.6060694119991,18.176255000000083,-57.045960000000036,-375.9136094559989,59.87167776291752,3,
64,1568,717.1668,742.75397,751.9931,776.2347,0.78715456,37,sports ball,734.57995,759.494335,1166.0099471990018,4.3966649999999845,-11.435564999999997,216.40387778700267,12.251645195297234,1,
65,1569,725.12006,732.19653,757.0205,761.8349,0.77173626,37,sports ball,741.0702799999999,747.015715,945.4770438827968,6.490329999999858,-12.478619999999978,-220.53290331620497,14.065572886068225,1,
66,1570,729.3631,719.68774,762.09515,750.88605,0.7917382,37,sports ball,745.7291250000001,735.286895,1021.1846428354985,4.658845000000156,-11.728820000000042,75.70759895270169,12.620224060072287,1,
67,1571,732.7434,710.32776,765.12134,742.9181,0.7724335,37,sports ball,748.93237,726.62293,1055.2080730996017,3.2032449999999244,-8.663964999999962,34.02343026410324,9.23715692468461,1,
68,1572,736.2655,704.69336,768.9325,738.1409,0.7087042,37,sports ball,752.5989999999999,721.41713,1092.630789180001,3.666629999999941,-5.205799999999954,37.42271608039937,6.3674586136777584,0,
69,1573,738.0881,702.6046,771.5287,734.9164,0.6817304,37,sports ball,754.8084,718.7605,1080.525979079995,2.2094000000000733,-2.6566300000000638,-12.104810100006034,3.455304808103138,0,
70,1574,738.03986,702.5063,772.04254,734.67035,0.57902384,37,sports ball,755.0412,718.5883249999999,1093.663899654001,0.23279999999999745,-0.17217500000003838,13.137920574005875,0.28955149908956096,0,
71,1575,738.21344,707.09753,771.6822,738.0923,0.7443544,37,sports ball,754.94782,722.594915,1037.3565183851997,-0.09338000000002467,4.006590000000074,-56.30738126880124,4.007678037530035,0,
72,1576,736.0903,713.69183,767.77704,745.8167,0.78696805,37,sports ball,751.93367,729.754265,1017.9324032238028,-3.0141499999999724,7.159350000000018,-19.424115161396912,7.767972235081694,1,
73,1578,729.8702,728.0032,761.0114,758.17725,0.66589415,37,sports ball,745.4408,743.0902249999999,939.6561258599997,-6.492870000000039,13.335959999999886,-78.27627736380305,14.832571926624777,1,
74,1579,721.4233,742.9999,753.09906,774.56134,0.7566039,37,sports ball,737.26118,758.78062,999.7325986943973,-8.17962,15.69039500000008,60.07647283439758,17.69448158608857,2,
75,1580,713.6409,760.85364,745.5495,792.33514,0.6836183,37,sports ball,729.5952,776.59439,1004.5305908999987,-7.6659799999999905,17.813769999999977,4.7979922056014175,19.39323724841469,2,1.0
76,1585,1023.5706,592.3912,1037.8396,604.5891,0.6682053,37,sports ball,1030.7051000000001,598.4901500000001,174.05183510000012,301.10990000000015,-178.1042399999999,-830.4787557999987,349.8403810082359,4,
77,1607,907.70685,659.5747,945.4309,689.6211,0.60554314,37,sports ball,926.5688749999999,674.5979,1133.4718959199956,-104.1362250000002,76.1077499999999,959.4200608199956,128.98349881792302,4,
78,1611,979.10144,722.6807,1009.59674,756.4735,0.5425983,37,sports ball,994.3490899999999,739.5771,1030.5215738399959,67.780215,64.97919999999999,-102.95032207999975,93.89597423790981,4,
79,1612,986.2405,705.7263,1016.9363,733.80585,0.8190235,37,sports ball,1001.5884,719.766075,861.9242508899968,7.239310000000046,-19.811024999999972,-168.59732294999912,21.092281072153494,2,
80,1613,994.0827,686.0365,1023.99335,715.9866,0.87473685,37,sports ball,1009.0380250000001,701.0115499999999,895.8269585649948,7.449625000000083,-18.754525000000058,33.902707674998055,20.179918746522578,2,1.0
81,1614,998.7029,670.619,1029.9177,698.5195,0.6160208,37,sports ball,1014.3103,684.56925,870.9085273999981,5.272274999999922,-16.442299999999932,-24.91843116499672,17.266908031423053,2,
82,1662,983.218,637.9554,1016.1221,676.7545,0.52497476,37,sports ball,999.67005,657.35495,1276.6494663100018,-14.640250000000037,-27.21429999999998,405.7409389100037,30.902346910105386,3,
83,1663,981.08057,635.4756,1019.6742,672.4195,0.6447661,37,sports ball,1000.377385,653.94755,1425.7992073570022,0.7073350000000573,-3.4074000000000524,149.14974104700036,3.4800427529306934,0,
84,1665,1490.311,553.5421,1513.5115,575.8461,0.7289979,37,sports ball,1501.91125,564.6940999999999,517.4639520000027,501.5338650000001,-89.25345000000004,-908.3352553569995,509.413776883528,4,
85,1764,1128.8643,408.80313,1155.9214,435.31418,0.5186419,37,sports ball,1142.39285,422.05865500000004,717.312130955,-359.51840000000016,-142.6354449999999,199.84817895499737,386.77945926446006,4,1.0
86,1766,1122.9996,404.60648,1150.475,432.0715,0.53453386,37,sports ball,1136.7373,418.33898999999997,754.6124105079958,-5.655549999999948,-3.7196650000000773,37.30027955299579,6.769132404874719,0,
87,1768,1114.2246,401.9419,1140.7457,429.99854,0.57857454,37,sports ball,1127.48515,415.97022,744.0929551039985,-9.252150000000029,-2.3687699999999836,-10.519455403997313,9.550568094904117,1,
88,1769,1108.8063,406.96335,1136.0153,430.6271,0.7170611,37,sports ball,1122.4108,418.79522499999996,643.8669737500012,-5.074349999999868,2.825004999999976,-100.22598135399733,5.807725989793554,0,
89,1770,1104.8475,409.08994,1131.5922,432.21182,0.72332036,37,sports ball,1118.21985,420.65088000000003,618.3877440359986,-4.190950000000157,1.8556550000000698,-25.4792297140026,4.583395835134314,0,
90,1772,1099.9025,412.06543,1126.4061,439.23547,0.7567155,37,sports ball,1113.1543,425.65045,720.1038721440009,-5.06555000000003,4.999569999999949,101.7161281080023,7.117267522539798,0,0.0
91,1773,1098.8018,420.37125,1126.0945,445.06836,0.5587925,37,sports ball,1112.44815,432.71980499999995,674.0508140969995,-0.7061499999999796,7.069354999999973,-46.0530580470014,7.104535729977336,0,
92,1774,1098.9048,424.91302,1125.7733,451.517,0.7354444,37,sports ball,1112.33905,438.21501,714.8090366300005,-0.1090999999998985,5.495205000000055,40.758222533001,5.496287911129254,0,
93,1775,1100.2819,432.90408,1127.1252,459.47534,0.6337706,37,sports ball,1113.70355,446.18971,713.2603035579998,1.3644999999999072,7.974699999999984,-1.5487330720006867,8.090593324348932,1,
94,1776,1494.2338,538.56525,1519.2598,562.1328,0.8053496,37,sports ball,1506.7468,550.349025,589.8015063000012,393.04324999999994,104.15931499999999,-123.45879725799864,406.61057447123983,4,
95,1778,1102.1437,443.1642,1128.6934,467.98874,0.7905029,37,sports ball,1115.41855,455.57647,659.084089638001,-391.3282499999998,-94.77255500000001,69.28258333799988,402.6408280704906,4,0.0
96,1779,1104.9275,451.85107,1131.2563,477.4692,0.7660468,37,sports ball,1118.0919,464.66013499999997,674.4946211440002,2.6733499999998003,9.083664999999996,15.410531505999188,9.468884308867855,1,
97,1780,1108.966,464.23694,1135.9381,488.03983,0.6166996,37,sports ball,1122.4520499999999,476.13838499999997,642.0139293690041,4.360149999999976,11.478250000000003,-32.4806917749961,12.278482442264592,1,
98,1782,1121.8435,488.3727,1147.4874,512.4344,0.72098714,37,sports ball,1134.66545,500.40355,617.0358286300001,12.213400000000092,24.265165000000025,-24.97810073900405,27.165518070473613,3,
99,1783,1127.7772,500.17422,1154.5199,528.4057,0.8030793,37,sports ball,1141.14855,514.2899600000001,754.9860001960012,6.483099999999922,13.886410000000069,137.95017156600113,15.325239583709642,1,
100,1784,1140.2527,490.4111,1166.7642,516.4249,0.6002522,37,sports ball,1153.50845,503.418,689.6648587000019,12.359900000000152,-10.871960000000058,-65.32114149599931,16.461064432520914,2,1.0
101,1786,1167.4233,469.24075,1192.1603,494.29807,0.56424665,37,sports ball,1179.7918,481.76941,619.8429248400021,26.283349999999928,-21.648590000000013,-69.82193385999983,34.05107834137704,3,
102,1789,1190.5297,452.48193,1215.6188,475.93387,0.5743756,37,sports ball,1203.0742500000001,464.2079,588.3880678539989,23.282450000000154,-17.56151,-31.454856986003165,29.16297501083535,3,
103,1858,711.50354,491.82513,741.9214,517.6154,0.5290947,37,sports ball,726.7124699999999,504.72026500000004,784.4848222221982,-476.3617800000002,40.512365000000045,196.0967543681993,478.08137085925216,4,
104,1887,1498.9421,524.34045,1521.3441,545.375,0.8286802,37,sports ball,1510.1431,534.8577250000001,471.2159891000002,783.4306300000001,30.137460000000033,-313.26883312219803,784.0100882753031,4,
105,1998,1503.7308,508.73135,1527.4004,530.21954,0.6559111,37,sports ball,1515.5656,519.475445,508.6168620239996,5.4224999999999,-15.382280000000037,37.40087292399943,16.31005960284634,2,1.0
106,2022,1294.0837,436.586,1329.2986,470.2456,0.50427854,37,sports ball,1311.69115,453.4158,1185.3194480400061,-203.8744499999998,-66.05964500000005,676.7025860160065,214.30974793585207,4,
107,2038,1328.1799,109.81284,1363.455,145.43636,0.6590267,37,sports ball,1345.81745,127.6246,1256.6232303519946,34.1262999999999,-325.7912,71.30378231198847,327.57367163606114,4,
108,2039,1329.334,101.76863,1362.8988,137.12892,0.5282285,37,sports ball,1346.1163999999999,119.448775,1186.8610617919953,0.29894999999987704,-8.175825000000003,-69.76216855999928,8.181288745248207,1,
109,2040,1330.7412,94.554276,1363.8074,126.98612,0.5046785,37,sports ball,1347.2743,110.770198,1072.3978400727992,1.1579000000001543,-8.678577000000004,-114.4632217191961,8.755480064218606,1,
110,2042,775.7701,388.87238,795.49786,413.53766,0.51797956,37,sports ball,785.63398,401.20502,486.59072417279964,-561.6403200000001,290.434822,-585.8071158999996,632.2912579499057,4,0.0
111,2070,1375.4111,386.7041,1402.4475,417.11475,0.6699279,37,sports ball,1388.9293,401.909425,822.1944976599996,603.2953200000001,0.7044050000000084,335.60377348719993,603.2957312299719,4,
112,2071,1378.2686,415.0449,1406.4727,443.37503,0.7625961,37,sports ball,1392.37065,429.209965,799.0258195329978,3.4413500000000568,27.300540000000012,-23.168678127001726,27.516583619957277,3,
113,2072,1382.3245,443.2266,1410.6589,471.91855,0.78159034,37,sports ball,1396.4917,457.57257500000003,812.9691880799978,4.121049999999968,28.362610000000018,13.943368546999977,28.66043787374158,3,
114,2073,1383.9808,473.01248,1414.0363,499.66214,0.7543985,37,sports ball,1399.00855,486.33731,800.9688561299995,2.5168499999999767,28.764734999999973,-12.000331949998326,28.87463443132611,3,
115,2128,1585.4885,399.59167,1620.8383,428.1783,0.5428327,37,sports ball,1603.1634,413.88498500000003,1010.5316531739973,204.1548499999999,-72.45232499999997,209.56279704399776,216.62996601677267,4,1.0
116,2130,1551.1929,410.5838,1580.3899,440.0946,0.57651913,37,sports ball,1565.7914,425.3392,861.6268275999972,-37.371999999999844,11.454214999999976,-148.90482557400003,39.08791917288784,3,
117,2131,1532.3519,422.51303,1562.0784,451.53564,0.6050602,37,sports ball,1547.21515,437.024335,862.7406161650058,-18.576250000000073,11.685135000000002,1.1137885650085764,21.94582976400591,2,
118,2133,1515.9786,434.79807,1543.7737,461.80722,0.75701016,37,sports ball,1529.87615,448.302645,750.7220251650007,-17.338999999999942,11.278309999999976,-112.01859100000513,20.684322504159944,2,
119,2134,1498.566,447.63702,1527.1104,474.36917,0.7894617,37,sports ball,1512.8382000000001,461.00309500000003,763.0531824599996,-17.03794999999991,12.700450000000046,12.331157294998889,21.250721644334767,2,
120,2135,1480.286,458.90305,1508.4081,485.32663,0.8164427,37,sports ball,1494.34705,472.11484,743.0865591180017,-18.49115000000006,11.111744999999985,-19.966623341997888,21.572980908245547,2,1.0
121,2136,1462.1222,472.7822,1492.6595,502.00195,0.739183,37,sports ball,1477.39085,487.392075,892.2922716749998,-16.95620000000008,15.277234999999962,149.20571255699815,22.823378971686612,2,
122,2137,1448.2029,489.12582,1474.9672,515.9013,0.65528667,37,sports ball,1461.5850500000001,502.51356,716.6269793640017,-15.805799999999863,15.121485000000007,-175.6652923109981,21.874245638312214,2,
123,2143,1416.5037,355.9615,1524.4385,459.08783,0.6238717,37,sports ball,1470.4711,407.524665,11130.919803284,8.886049999999841,-94.98889499999996,10414.292823919997,95.40362706901406,4,
124,2145,1377.218,500.53064,1406.1836,528.1977,0.609472,37,sports ball,1391.7008,514.3641700000001,801.3929931360012,-78.7702999999999,106.83950500000003,-10329.526810147998,132.73823861546083,4,
125,2146,1374.5834,488.64102,1401.6605,514.0136,0.70857376,37,sports ball,1388.12195,501.32731,687.0158859179985,-3.5788500000001022,-13.036860000000047,-114.37710721800272,13.51916735535521,1,1.0
126,2147,1370.8679,475.62106,1398.4288,500.94888,0.5357742,37,sports ball,1384.64835,488.28497,698.0575142379979,-3.473600000000033,-13.042340000000024,11.041628319999404,13.49698224180505,1,
127,2148,1368.1896,464.4985,1395.3976,490.17947,0.5670074,37,sports ball,1381.7936,477.338985,698.7278317600022,-2.8547499999999673,-10.945985000000007,0.6703175220043249,11.312125581990546,1,
128,2154,1423.0194,356.67282,1520.1588,460.67184,0.8691179,37,sports ball,1471.5891,408.67233,10102.402403388,89.79549999999995,-68.66665499999999,9403.674571627997,113.04132575805636,4,
129,2165,1419.8167,356.34732,1517.1528,461.6346,0.87595963,37,sports ball,1468.48475,408.99096,10248.253214807994,-3.1043499999998403,0.31862999999998465,145.850811419994,3.1206592251316065,0,
130,2173,1329.4034,515.21954,1354.3038,538.60205,0.7024814,37,sports ball,1341.8536,526.910795,582.2338520039975,-126.63115000000016,117.91983500000003,-9666.019362803996,173.0333367786386,4,1.0
131,2174,1329.1854,515.473,1353.3389,539.2161,0.50324494,37,sports ball,1341.26215,527.34455,573.4789658499982,-0.5914499999998952,0.4337550000000192,-8.754886153999337,0.7334551809926034,0,
132,2176,1420.6571,356.86267,1516.5161,461.18384,0.86104256,37,sports ball,1468.5866,409.02325499999995,10000.123035030016,127.32445000000007,-118.32129500000008,9426.644069180018,173.8143964643883,4,
133,2180,1326.6691,464.67557,1352.5587,487.06454,0.58842856,37,sports ball,1339.6139,475.870055,579.6414777120001,-128.97270000000003,66.84680000000003,-9420.481557318015,145.2668304036748,4,
134,2181,1328.3026,457.3797,1351.5055,478.92407,0.6955575,37,sports ball,1339.90405,468.151885,499.891862672999,0.29015000000003965,-7.718169999999986,-79.74961503900107,7.723621894642423,1,
135,2182,1327.9792,451.3377,1352.1096,474.15692,0.6667835,37,sports ball,1340.0444,462.74730999999997,550.6369062880009,0.1403499999998985,-5.4045750000000226,50.74504361500186,5.406397049156232,0,0.0
136,2183,1328.339,446.12833,1353.2611,470.4981,0.6111335,37,sports ball,1340.8000499999998,458.313215,607.3458449170005,0.7556499999998323,-4.434094999999957,56.70893862899959,4.498022386730013,0,
137,2184,1329.4719,442.79175,1353.9485,466.4288,0.61573106,37,sports ball,1341.7102,454.610275,578.5546180300003,0.9101500000001579,-3.7029400000000123,-28.79122688700022,3.8131532445078022,0,
138,2185,1330.2046,442.76532,1353.8783,466.54498,0.5226633,37,sports ball,1342.0414500000002,454.65515,562.9525369420021,0.3312500000001819,0.04487499999999045,-15.602081087998158,0.33427582641453396,0,
139,2187,1417.1155,356.62292,1516.0602,461.3583,0.8537476,37,sports ball,1466.58785,408.99061,10363.010753485974,124.54639999999972,-45.66453999999999,9800.058216543972,132.6538954059455,4,
140,2188,1316.7072,472.47507,1340.7302,498.8018,0.8348804,37,sports ball,1328.7187,485.638435,632.4470347899976,-137.86915,76.64782500000001,-9730.563718695978,157.7428020511653,4,1.0
141,2189,1310.2925,491.35324,1335.2982,516.37714,0.7981844,37,sports ball,1322.7953499999999,503.86519000000004,625.7401362299989,-5.923350000000028,18.226755000000026,-6.706898559998649,19.165089956807567,2,
142,2192,1302.1608,490.8234,1327.0426,515.7538,0.75566065,37,sports ball,1314.6017000000002,503.2886,620.3132267199962,-8.193649999999707,-0.576590000000067,-5.426909510002702,8.213912365651053,1,
143,2193,1302.2205,475.38217,1327.9406,502.50018,0.78083795,37,sports ball,1315.08055,488.941175,697.4779290010007,0.47884999999973843,-14.347424999999987,77.16470228100445,14.35541366360177,1,
